geohash_id	consumption_level	activity_level	date_id
66c0fb934	62.881733	60.8718	20230406
66c0fb934	62.859833	60.850662	20230407
b72036c45	62.873894	60.864265	20230404
b72036c45	59.471375	57.602608	20230405
b72036c45	62.744095	60.739136	20230406
b72036c45	62.723595	60.719444	20230407
a0f907866	43.12481	41.939545	20230404
a0f907866	62.407486	60.415516	20230405
a0f907866	40.405052	39.30813	20230406
a0f907866	23.80562	23.198954	20230407
76ce9d5f7	62.848896	60.840034	20230404
76ce9d5f7	62.833893	60.825676	20230405
76ce9d5f7	62.876568	60.86683	20230406
76ce9d5f7	62.86628	60.856884	20230407
460061ab8	62.806355	60.79913	20230404
460061ab8	43.03034	41.856636	20230405
460061ab8	62.864136	60.854797	20230406
460061ab8	62.810688	60.802864	20230407
9c0c965c9	62.89633	60.885918	20230404
9c0c965c9	62.85238	60.843483	20230405
9c0c965c9	62.885715	60.875664	20230406
9c0c965c9	62.89202	60.881763	20230407
532cc1c3b	62.88038	60.870506	20230404
532cc1c3b	57.518127	55.73509	20230405
532cc1c3b	62.884285	60.874287	20230406
532cc1c3b	62.84047	60.832012	20230407
fb1d6b50c	62.868305	60.858887	20230404
fb1d6b50c	14.772083	14.410785	20230405
fb1d6b50c	19.184158	18.668777	20230406
fb1d6b50c	62.873882	60.864243	20230407
0a2120d0e	62.89043	60.880222	20230404
0a2120d0e	62.22605	60.241867	20230405
0a2120d0e	58.28696	56.467457	20230406
0a2120d0e	7.4046745	7.208989	20230407
06bfd741f	35.291832	34.39515	20230404
06bfd741f	60.34958	58.44269	20230405
06bfd741f	21.109509	20.590504	20230406
06bfd741f	62.758457	60.752907	20230407
0551d992g	62.8772	60.867435	20230404
0551d992g	62.800537	60.793537	20230405
0551d992g	62.882988	60.87301	20230406
0551d992g	62.902443	60.891846	20230407
740fc409h	62.870438	60.860893	20230404
740fc409h	28.006481	27.341042	20230405
740fc409h	62.867046	60.85761	20230406
740fc409h	62.79106	60.78439	20230407
dc56e7c0j	62.84601	60.837364	20230404
dc56e7c0j	62.892506	60.882233	20230405
dc56e7c0j	62.894455	60.884117	20230406
dc56e7c0j	62.807224	60.79986	20230407
02a9ee71k	62.883648	60.873657	20230404
02a9ee71k	62.88703	60.876923	20230405
02a9ee71k	62.874508	60.86484	20230406
02a9ee71k	62.871803	60.862213	20230407
ade14f48m	62.906567	60.895836	20230404
ade14f48m	62.90232	60.891716	20230405
ade14f48m	62.9063	60.89557	20230406
ade14f48m	0.062458187	0.050818264	20230407
68abda28n	62.880096	60.87024	20230404
68abda28n	62.8824	60.87245	20230405
68abda28n	62.89682	60.886383	20230406
68abda28n	62.754444	60.749115	20230407
d83a679ep	62.860294	60.851128	20230404
d83a679ep	62.881123	60.871227	20230405
d83a679ep	62.834522	60.82627	20230406
d83a679ep	62.88955	60.87938	20230407
df3d371fq	62.88289	60.872932	20230404
df3d371fq	59.665	57.78736	20230405
df3d371fq	62.853386	60.84446	20230406
df3d371fq	62.889732	60.87955	20230407
3973ea35r	62.90943	60.898582	20230404
3973ea35r	62.809204	60.80178	20230405
3973ea35r	62.903347	60.8927	20230406
3973ea35r	62.73029	60.725903	20230407
8a966469s	62.908424	60.89763	20230404
8a966469s	62.886517	60.87645	20230405
8a966469s	62.90203	60.891434	20230406
8a966469s	62.879932	60.87008	20230407
8d978969t	62.88353	60.87356	20230404
8d978969t	62.89557	60.88518	20230405
8d978969t	62.88516	60.875122	20230406
8d978969t	62.88154	60.871628	20230407
6e03f027u	62.88435	60.87435	20230404
6e03f027u	62.901844	60.89126	20230405
6e03f027u	62.885147	60.875084	20230406
6e03f027u	62.879547	60.86971	20230407
fdcd79d7v	62.908592	60.897774	20230404
fdcd79d7v	62.84555	60.836876	20230405
fdcd79d7v	62.88698	60.876892	20230406
fdcd79d7v	62.907356	60.896595	20230407
aa8ebe0aw	62.904663	60.89398	20230404
aa8ebe0aw	62.895454	60.88508	20230405
aa8ebe0aw	62.90689	60.89614	20230406
aa8ebe0aw	62.874645	60.864944	20230407
ac59bae0x	62.909042	60.898216	20230404
ac59bae0x	62.88871	60.87854	20230405
ac59bae0x	62.91117	60.900276	20230406
ac59bae0x	62.888016	60.87789	20230407
1c1f3efay	62.885235	60.87519	20230404
1c1f3efay	62.88264	60.87269	20230405
1c1f3efay	62.860226	60.85104	20230406
1c1f3efay	62.908848	60.898026	20230407
426f2c6fz	62.895912	60.88552	20230404
426f2c6fz	62.857845	60.848743	20230405
426f2c6fz	62.870964	60.861404	20230406
426f2c6fz	62.682846	60.67996	20230407
885a4d780	61.97319	59.99702	20230404
885a4d780	62.875214	60.8655	20230405
885a4d780	62.57342	60.574036	20230406
885a4d780	62.590393	60.590942	20230407
7e69e0cc1	62.893745	60.88341	20230404
7e69e0cc1	62.88189	60.871925	20230405
7e69e0cc1	62.893833	60.8835	20230406
7e69e0cc1	62.861305	60.85206	20230407
9e81cf4a2	62.711105	60.70706	20230404
9e81cf4a2	62.893005	60.8827	20230405
9e81cf4a2	35.921314	35.017494	20230406
9e81cf4a2	62.851395	60.842537	20230407
729da7213	62.647858	60.646355	20230404
729da7213	62.791626	60.784912	20230405
729da7213	61.354164	59.40283	20230406
729da7213	62.893333	60.88301	20230407
9effddf54	62.88166	60.87169	20230404
9effddf54	62.882896	60.872932	20230405
9effddf54	61.30758	59.355804	20230406
9effddf54	62.835697	60.827362	20230407
565891c35	62.887608	60.877487	20230404
565891c35	-3.7575445	-3.62916	20230405
565891c35	62.84968	60.840797	20230406
565891c35	-3.591228	-3.4752526	20230407
c84af1c86	62.87357	60.86389	20230404
c84af1c86	1.5108913	1.4764531	20230405
c84af1c86	55.337173	53.612423	20230406
c84af1c86	62.887585	60.8774	20230407
5b03325d7	62.80897	60.801605	20230404
5b03325d7	62.844814	60.836174	20230405
5b03325d7	48.140606	46.727966	20230406
5b03325d7	62.79627	60.78946	20230407
5adeebdb8	62.8675	60.85811	20230404
5adeebdb8	31.66979	30.869446	20230405
5adeebdb8	62.88085	60.87095	20230406
5adeebdb8	62.854958	60.84601	20230407
4dfdab2f9	62.851223	60.842384	20230404
4dfdab2f9	62.831802	60.823647	20230405
4dfdab2f9	62.822906	60.81513	20230406
4dfdab2f9	62.805576	60.798397	20230407
aedc0c70b	62.909172	60.89835	20230404
aedc0c70b	62.829163	60.821075	20230405
aedc0c70b	62.796913	60.790012	20230406
aedc0c70b	61.991497	60.01583	20230407
431989eec	62.877	60.867233	20230404
431989eec	62.692734	60.689636	20230405
431989eec	62.539833	60.54127	20230406
431989eec	62.84687	60.83815	20230407
5a415ff7d	62.441414	60.447296	20230404
5a415ff7d	62.717888	60.713867	20230405
5a415ff7d	62.860386	60.850952	20230406
5a415ff7d	62.821125	60.81315	20230407
d1897990e	43.69045	42.469643	20230404
d1897990e	62.76725	60.76144	20230405
d1897990e	62.855667	60.84668	20230406
d1897990e	62.90146	60.89088	20230407
d11df673f	62.907368	60.89659	20230404
d11df673f	62.87441	60.864716	20230405
d11df673f	62.898315	60.88779	20230406
d11df673f	62.888798	60.87863	20230407
894ef80ag	62.867058	60.857635	20230404
894ef80ag	62.90241	60.891747	20230405
894ef80ag	62.88646	60.87635	20230406
894ef80ag	62.895992	60.885586	20230407
d7b3691dh	62.885498	60.875427	20230404
d7b3691dh	62.890045	60.879833	20230405
d7b3691dh	62.887802	60.8776	20230406
d7b3691dh	62.87532	60.865616	20230407
0abe77d1j	62.87282	60.863205	20230404
0abe77d1j	62.902115	60.89151	20230405
0abe77d1j	62.855602	60.84648	20230406
0abe77d1j	62.892704	60.882404	20230407
cb68a5eak	62.809296	60.80178	20230404
cb68a5eak	62.77095	60.76498	20230405
cb68a5eak	47.760155	46.370987	20230406
cb68a5eak	62.860878	60.851665	20230407
f7bbb6a5m	62.876774	60.867004	20230404
f7bbb6a5m	62.87406	60.864395	20230405
f7bbb6a5m	62.89417	60.883835	20230406
f7bbb6a5m	62.893917	60.883587	20230407
2569cdd4n	62.888374	60.878223	20230404
2569cdd4n	62.867104	60.857662	20230405
2569cdd4n	62.898575	60.888084	20230406
2569cdd4n	62.88574	60.87567	20230407
dc285daap	62.887978	60.87784	20230404
dc285daap	62.90442	60.893734	20230405
dc285daap	62.863804	60.854507	20230406
dc285daap	62.88965	60.879414	20230407
629813caq	62.880226	60.870323	20230404
629813caq	62.902817	60.89219	20230405
629813caq	62.887474	60.877266	20230406
629813caq	62.839188	60.830555	20230407
870abce9r	44.078625	42.778595	20230404
870abce9r	62.07911	60.09368	20230405
870abce9r	62.902218	60.89161	20230406
870abce9r	62.86685	60.857418	20230407
4875deads	62.783703	60.777058	20230404
4875deads	61.47596	59.519196	20230405
4875deads	62.833252	60.824924	20230406
4875deads	62.899315	60.88881	20230407
b253b183t	62.878105	60.86828	20230404
b253b183t	62.904873	60.894173	20230405
b253b183t	62.904472	60.893795	20230406
b253b183t	62.884747	60.874695	20230407
7651282au	62.90656	60.895805	20230404
7651282au	62.89081	60.880554	20230405
7651282au	62.877396	60.867462	20230406
7651282au	62.909252	60.898422	20230407
5a343b30v	62.9109	60.900017	20230404
5a343b30v	62.910435	60.899567	20230405
5a343b30v	62.915047	60.904034	20230406
5a343b30v	62.913506	60.902534	20230407
6aabe3b1w	62.91002	60.89914	20230404
6aabe3b1w	62.909744	60.898895	20230405
6aabe3b1w	62.906506	60.895756	20230406
6aabe3b1w	62.902393	60.891773	20230407
245ebf68x	62.908672	60.897854	20230404
245ebf68x	62.90009	60.88954	20230405
245ebf68x	62.902027	60.891426	20230406
245ebf68x	62.90824	60.89744	20230407
39138745y	62.910797	60.899906	20230404
39138745y	62.913223	60.902267	20230405
39138745y	62.913467	60.902496	20230406
39138745y	62.908382	60.897575	20230407
851e023fz	62.903625	60.89296	20230404
851e023fz	62.896168	60.885754	20230405
851e023fz	62.900288	60.88971	20230406
851e023fz	62.898155	60.887672	20230407
9f67e8d8g	62.890697	60.880478	20230404
9f67e8d8g	62.902542	60.89191	20230405
9f67e8d8g	62.88324	60.873264	20230406
9f67e8d8g	62.767406	60.761627	20230407
cd506439t	61.110786	59.17014	20230404
cd506439t	62.87842	60.86863	20230405
cd506439t	62.842094	60.83357	20230406
cd506439t	62.80301	60.795944	20230407
822b4709u	62.856445	60.847404	20230404
822b4709u	58.577164	56.743538	20230405
822b4709u	62.862183	60.852943	20230406
822b4709u	62.8839	60.873924	20230407
74fc6333v	62.86205	60.8528	20230404
74fc6333v	61.525192	59.56909	20230405
74fc6333v	62.90586	60.89514	20230406
74fc6333v	62.890923	60.880703	20230407
2e7f2fb4w	62.904568	60.893883	20230404
2e7f2fb4w	62.879894	60.870033	20230405
2e7f2fb4w	62.857235	60.848145	20230406
2e7f2fb4w	62.89167	60.881424	20230407
00aaa190x	62.89933	60.88881	20230404
00aaa190x	62.895966	60.885567	20230405
00aaa190x	62.90755	60.89676	20230406
00aaa190x	62.88314	60.873146	20230407
80948d47y	62.897263	60.886772	20230404
80948d47y	61.52371	59.56201	20230405
80948d47y	61.84439	59.872288	20230406
80948d47y	62.86284	60.853546	20230407
b0ef6f02z	62.881817	60.871883	20230404
b0ef6f02z	62.892117	60.88183	20230405
b0ef6f02z	62.890705	60.880486	20230406
b0ef6f02z	62.879547	60.869713	20230407
adf01e411	62.878128	60.86831	20230404
adf01e411	62.87506	60.86536	20230405
adf01e411	62.851086	60.842255	20230406
adf01e411	19.137667	18.701826	20230407
7f6157af2	62.86768	60.858223	20230404
7f6157af2	62.622772	60.622604	20230405
7f6157af2	62.84426	60.835648	20230406
7f6157af2	-3.252801	-3.145309	20230407
0aef925a3	62.894974	60.884583	20230404
0aef925a3	62.859634	60.850403	20230405
0aef925a3	62.818314	60.810623	20230406
0aef925a3	62.842793	60.834274	20230407
f76b94ba4	62.866287	60.856907	20230404
f76b94ba4	62.87841	60.86858	20230405
f76b94ba4	59.472008	57.60092	20230406
f76b94ba4	62.6932	60.69034	20230407
50c859b85	62.665356	60.663437	20230404
50c859b85	62.851707	60.842846	20230405
50c859b85	62.90873	60.897915	20230406
50c859b85	44.141968	42.892265	20230407
e48194ef6	62.889374	60.87919	20230404
e48194ef6	62.867214	60.85784	20230405
e48194ef6	62.571617	60.573174	20230406
e48194ef6	62.87784	60.86806	20230407
a36192097	62.84954	60.840763	20230404
a36192097	62.851288	60.842457	20230405
a36192097	62.82342	60.815685	20230406
a36192097	59.92887	58.031586	20230407
f1bda6d98	62.87993	60.87009	20230404
f1bda6d98	62.588593	60.589607	20230405
f1bda6d98	62.863857	60.854538	20230406
f1bda6d98	62.85038	60.84158	20230407
48dcd73a9	62.881332	60.871445	20230404
48dcd73a9	56.56978	54.823616	20230405
48dcd73a9	3.7068467	3.6287403	20230406
48dcd73a9	62.779587	60.773285	20230407
85d47567b	62.747734	60.742607	20230404
85d47567b	62.898193	60.887714	20230405
85d47567b	62.889206	60.87902	20230406
85d47567b	62.152782	60.170986	20230407
14f26e1fc	62.407684	60.41564	20230404
14f26e1fc	62.89973	60.889202	20230405
14f26e1fc	62.87374	60.86409	20230406
14f26e1fc	39.324997	38.28744	20230407
25ce4b97d	62.87457	60.864902	20230404
25ce4b97d	58.82563	56.97802	20230405
25ce4b97d	62.853382	60.84446	20230406
25ce4b97d	62.90166	60.891083	20230407
b1f4fc7ae	62.873653	60.86399	20230404
b1f4fc7ae	62.8671	60.85767	20230405
b1f4fc7ae	62.89684	60.886417	20230406
b1f4fc7ae	53.25423	51.641994	20230407
2751b6bdf	62.90886	60.89805	20230404
2751b6bdf	62.66569	60.66369	20230405
2751b6bdf	62.78147	60.7753	20230406
2751b6bdf	62.89656	60.88613	20230407
ea1239afg	5.583331	5.4637146	20230404
ea1239afg	62.863632	60.85423	20230405
ea1239afg	62.8919	60.881615	20230406
ea1239afg	62.883076	60.873116	20230407
a8d0ea52h	62.83969	60.831226	20230404
a8d0ea52h	62.903564	60.892918	20230405
a8d0ea52h	62.8825	60.87257	20230406
a8d0ea52h	62.89046	60.880234	20230407
1e93dd11j	62.89791	60.887444	20230404
1e93dd11j	62.87997	60.870045	20230405
1e93dd11j	62.89698	60.886482	20230406
1e93dd11j	62.820847	60.81299	20230407
0f8605fak	62.89294	60.882576	20230404
0f8605fak	62.879738	60.86988	20230405
0f8605fak	62.89077	60.880543	20230406
0f8605fak	62.896927	60.88646	20230407
7b4d029bm	62.907406	60.896637	20230404
7b4d029bm	62.870308	60.860706	20230405
7b4d029bm	62.888985	60.87882	20230406
7b4d029bm	62.890892	60.88062	20230407
db9043dcn	62.837036	60.828598	20230404
db9043dcn	62.894737	60.88437	20230405
db9043dcn	62.887848	60.877728	20230406
db9043dcn	62.889664	60.87946	20230407
228687d7p	62.88352	60.873528	20230404
228687d7p	62.89942	60.888905	20230405
228687d7p	62.874794	60.865005	20230406
228687d7p	62.85133	60.84224	20230407
e5dbc241q	62.890976	60.880733	20230404
e5dbc241q	62.898773	60.88825	20230405
e5dbc241q	62.895206	60.88479	20230406
e5dbc241q	62.81269	60.804855	20230407
a3a360bfr	62.904655	60.89395	20230404
a3a360bfr	62.779285	60.772236	20230405
a3a360bfr	62.903763	60.89307	20230406
a3a360bfr	62.826984	60.81874	20230407
8cdb8d48s	62.899036	60.888527	20230404
8cdb8d48s	62.897663	60.88719	20230405
8cdb8d48s	62.878147	60.868324	20230406
8cdb8d48s	62.887825	60.877632	20230407
552eaa26t	62.89165	60.88138	20230404
552eaa26t	62.8985	60.888012	20230405
552eaa26t	62.901928	60.89125	20230406
552eaa26t	62.894035	60.883636	20230407
6ab75c87u	62.876522	60.866684	20230404
6ab75c87u	62.88991	60.87961	20230405
6ab75c87u	62.887337	60.87713	20230406
6ab75c87u	62.897224	60.886734	20230407
fcf331f7v	62.889103	60.87887	20230404
fcf331f7v	62.89358	60.883236	20230405
fcf331f7v	62.894554	60.88418	20230406
fcf331f7v	62.894142	60.883774	20230407
0a624458w	62.900986	60.890415	20230404
0a624458w	62.893867	60.88351	20230405
0a624458w	62.81667	60.808815	20230406
0a624458w	62.89994	60.889397	20230407
371f3cbex	62.89319	60.88286	20230404
371f3cbex	62.89331	60.882988	20230405
371f3cbex	62.90486	60.89415	20230406
371f3cbex	62.911037	60.90013	20230407
498842e9y	62.898357	60.88787	20230404
498842e9y	62.899933	60.889343	20230405
498842e9y	62.893826	60.883358	20230406
498842e9y	62.883823	60.873737	20230407
74586641z	62.90514	60.89444	20230404
74586641z	62.89745	60.886986	20230405
74586641z	62.829575	60.82141	20230406
74586641z	62.866867	60.857414	20230407
1097270a8	62.898163	60.887695	20230404
1097270a8	62.894398	60.88405	20230405
1097270a8	62.899414	60.888885	20230406
1097270a8	62.87918	60.869312	20230407
00b24a1c9	62.896477	60.886036	20230404
00b24a1c9	62.902103	60.891495	20230405
00b24a1c9	62.877804	60.86793	20230406
00b24a1c9	62.87484	60.86508	20230407
2587b8e4b	62.85725	60.848022	20230404
2587b8e4b	62.84223	60.833427	20230405
2587b8e4b	62.764687	60.758686	20230406
2587b8e4b	62.895164	60.884785	20230407
adac730dc	62.858387	60.84913	20230404
adac730dc	62.889812	60.87953	20230405
adac730dc	61.352318	59.39963	20230406
adac730dc	6.3170857	6.1467834	20230407
5628f18ed	62.902336	60.89172	20230404
5628f18ed	62.88974	60.879505	20230405
5628f18ed	62.87198	60.8624	20230406
5628f18ed	62.89271	60.882427	20230407
9746911ae	62.89876	60.88823	20230404
9746911ae	62.86902	60.85947	20230405
9746911ae	62.88669	60.876575	20230406
9746911ae	62.897785	60.887253	20230407
56b423a9f	62.90534	60.894623	20230404
56b423a9f	62.905025	60.89432	20230405
56b423a9f	62.88968	60.87944	20230406
56b423a9f	62.880142	60.870216	20230407
c97af2fbg	62.892014	60.88172	20230404
c97af2fbg	62.07853	60.097427	20230405
c97af2fbg	62.88378	60.87376	20230406
c97af2fbg	62.896053	60.885635	20230407
40079f83s	62.883102	60.873108	20230404
40079f83s	62.89258	60.88227	20230405
40079f83s	62.88802	60.877865	20230406
40079f83s	62.903763	60.893097	20230407
bb7019f2t	62.87615	60.8664	20230404
bb7019f2t	62.886986	60.876804	20230405
bb7019f2t	62.902046	60.89141	20230406
bb7019f2t	62.90153	60.890945	20230407
6cb00e16u	62.904415	60.8937	20230404
6cb00e16u	62.904697	60.894005	20230405
6cb00e16u	62.855816	60.84671	20230406
6cb00e16u	62.879234	60.86936	20230407
bcf6d65bv	62.904865	60.89416	20230404
bcf6d65bv	62.89756	60.887093	20230405
bcf6d65bv	62.90573	60.895004	20230406
bcf6d65bv	62.897785	60.88729	20230407
b67bec07w	62.885357	60.875267	20230404
b67bec07w	62.90615	60.895363	20230405
b67bec07w	62.852085	60.8431	20230406
b67bec07w	62.903664	60.89296	20230407
56fd518bx	62.8975	60.887005	20230404
56fd518bx	62.893475	60.88308	20230405
56fd518bx	62.019325	60.041737	20230406
56fd518bx	62.892136	60.881744	20230407
c807c08ay	62.900967	60.89039	20230404
c807c08ay	62.910156	60.89927	20230405
c807c08ay	62.894817	60.884415	20230406
c807c08ay	62.906242	60.89547	20230407
ef108768z	62.892838	60.88253	20230404
ef108768z	62.899353	60.88881	20230405
ef108768z	62.860603	60.851402	20230406
ef108768z	62.88184	60.87188	20230407
cb2339e00	22.503576	21.934689	20230404
cb2339e00	62.747673	60.742474	20230405
cb2339e00	61.352352	59.402103	20230406
cb2339e00	62.75811	60.752686	20230407
07ebf0b41	50.092236	48.603165	20230404
07ebf0b41	62.768253	60.76255	20230405
07ebf0b41	62.889507	60.879326	20230406
07ebf0b41	60.956406	59.012775	20230407
b71f8cca2	62.85605	60.846996	20230404
b71f8cca2	62.883636	60.873634	20230405
b71f8cca2	62.85181	60.84298	20230406
b71f8cca2	61.638535	59.67636	20230407
b86e5ca23	62.884407	60.874363	20230404
b86e5ca23	62.61321	60.613235	20230405
b86e5ca23	57.24079	55.448154	20230406
b86e5ca23	62.837032	60.8285	20230407
71997d0f4	62.85018	60.841312	20230404
71997d0f4	62.8904	60.880157	20230405
71997d0f4	62.531017	60.533993	20230406
71997d0f4	37.392715	36.40585	20230407
a6d7914b5	62.811172	60.803604	20230404
a6d7914b5	62.883392	60.8734	20230405
a6d7914b5	61.950726	59.97497	20230406
a6d7914b5	7.72361	7.5298605	20230407
bc6ab9e66	62.825684	60.817715	20230404
bc6ab9e66	62.83008	60.821938	20230405
bc6ab9e66	62.906273	60.895493	20230406
bc6ab9e66	62.799282	60.792118	20230407
445e41f97	62.89229	60.88191	20230404
445e41f97	56.167625	54.411263	20230405
445e41f97	62.72845	60.723835	20230406
445e41f97	62.866634	60.85718	20230407
f6e5c0db8	62.85919	60.84993	20230404
f6e5c0db8	62.879223	60.869366	20230405
f6e5c0db8	62.892128	60.88184	20230406
f6e5c0db8	62.88084	60.870792	20230407
06d30e8c9	62.90021	60.88966	20230404
06d30e8c9	62.905495	60.894775	20230405
06d30e8c9	62.589653	60.589546	20230406
06d30e8c9	62.900326	60.889748	20230407
cdf9c7e9b	62.88826	60.878082	20230404
cdf9c7e9b	62.867958	60.8585	20230405
cdf9c7e9b	62.889496	60.879288	20230406
cdf9c7e9b	62.906143	60.895393	20230407
8b6dc8dac	62.848587	60.83957	20230404
8b6dc8dac	62.560036	60.561714	20230405
8b6dc8dac	59.055847	57.201668	20230406
8b6dc8dac	53.715538	52.078632	20230407
4b54690ed	19.507978	19.026579	20230404
4b54690ed	62.89411	60.883778	20230405
4b54690ed	62.92049	60.909306	20230406
4b54690ed	-3.104691	-3.0089822	20230407
183eb10de	62.082573	60.104446	20230404
183eb10de	-2.2316437	-2.1463246	20230405
183eb10de	-3.6506329	-3.5401886	20230406
183eb10de	60.383266	58.479294	20230407
0a58bd65f	62.800323	60.79333	20230404
0a58bd65f	50.03362	48.55715	20230405
0a58bd65f	57.01742	55.24691	20230406
0a58bd65f	62.782852	60.776413	20230407
e91ca653g	62.87411	60.86448	20230404
e91ca653g	34.932343	34.01046	20230405
e91ca653g	8.119886	7.9502993	20230406
e91ca653g	62.9097	60.89885	20230407
27873dabh	60.40471	58.485603	20230404
27873dabh	62.868923	60.859447	20230405
27873dabh	62.81226	60.804794	20230406
27873dabh	62.629734	60.62903	20230407
26efc9d3j	62.87432	60.86465	20230404
26efc9d3j	62.9039	60.89325	20230405
26efc9d3j	62.839966	60.831497	20230406
26efc9d3j	62.87775	60.867966	20230407
5d26936ck	62.04408	60.066463	20230404
5d26936ck	62.81236	60.80481	20230405
5d26936ck	62.86206	60.85283	20230406
5d26936ck	62.856354	60.84729	20230407
2f46336fm	62.88024	60.87037	20230404
2f46336fm	62.88742	60.87732	20230405
2f46336fm	62.885376	60.87534	20230406
2f46336fm	62.767876	60.76208	20230407
0f56f5b5n	62.85818	60.8491	20230404
0f56f5b5n	62.855057	60.846092	20230405
0f56f5b5n	62.877876	60.86809	20230406
0f56f5b5n	62.894127	60.883785	20230407
ecaa8dcap	62.860756	60.851524	20230404
ecaa8dcap	62.897022	60.886604	20230405
ecaa8dcap	62.701572	60.698486	20230406
ecaa8dcap	62.681664	60.679108	20230407
b3e95f78q	62.878323	60.868515	20230404
b3e95f78q	62.891914	60.881653	20230405
b3e95f78q	62.880516	60.870644	20230406
b3e95f78q	62.896923	60.886497	20230407
61b8872dr	62.880157	60.870293	20230404
61b8872dr	61.405037	59.454414	20230405
61b8872dr	62.90504	60.89434	20230406
61b8872dr	60.19985	58.29894	20230407
2267d91fs	62.643887	60.642868	20230404
2267d91fs	62.890713	60.88048	20230405
2267d91fs	62.905006	60.894302	20230406
2267d91fs	62.89704	60.886612	20230407
d67f2882t	62.894802	60.884438	20230404
d67f2882t	62.8966	60.886185	20230405
d67f2882t	62.89753	60.88707	20230406
d67f2882t	62.895878	60.88548	20230407
a1a717b2u	62.884903	60.87487	20230404
a1a717b2u	62.84421	60.835598	20230405
a1a717b2u	62.89629	60.88588	20230406
a1a717b2u	62.868225	60.858772	20230407
a98ade0cv	62.882523	60.872578	20230404
a98ade0cv	62.89174	60.881485	20230405
a98ade0cv	62.883205	60.873238	20230406
a98ade0cv	62.874603	60.86492	20230407
56a08694w	62.861618	60.8524	20230404
56a08694w	62.877846	60.868023	20230405
56a08694w	62.8589	60.849728	20230406
56a08694w	52.194717	50.614277	20230407
7fca9fa1x	62.4253	60.432594	20230404
7fca9fa1x	62.84682	60.838154	20230405
7fca9fa1x	59.239662	57.377823	20230406
7fca9fa1x	62.864613	60.85531	20230407
f4660bd3y	62.832355	60.82412	20230404
f4660bd3y	56.40567	54.668694	20230405
f4660bd3y	62.86991	60.8604	20230406
f4660bd3y	62.874573	60.864914	20230407
bd11dd1cz	60.70227	58.781937	20230404
bd11dd1cz	62.894547	60.88418	20230405
bd11dd1cz	62.51049	60.514267	20230406
bd11dd1cz	62.88999	60.87979	20230407
6b7e4b7b0	61.658707	59.69758	20230404
6b7e4b7b0	62.866608	60.857224	20230405
6b7e4b7b0	62.862022	60.852783	20230406
6b7e4b7b0	62.651745	60.650368	20230407
cf91916c1	62.885475	60.87544	20230404
cf91916c1	62.86651	60.85715	20230405
cf91916c1	5.227863	5.091703	20230406
cf91916c1	62.844276	60.835655	20230407
35388c5a2	36.92505	35.958748	20230404
35388c5a2	49.333275	47.88067	20230405
35388c5a2	62.903008	60.892376	20230406
35388c5a2	62.901733	60.891136	20230407
2a48436d3	62.904823	60.894135	20230404
2a48436d3	62.857124	60.847984	20230405
2a48436d3	62.910706	60.899815	20230406
2a48436d3	62.898567	60.888077	20230407
4a8f39304	62.907993	60.897198	20230404
4a8f39304	62.908405	60.8976	20230405
